C83686	球探体育比分	看欧洲杯比分直播-下载球探体育比分：专业足球比分直播、多维度赔率数据。  球探体育比分-由球探网开发集足球比分、篮球比分于一体的比分直播APP，提供欧洲杯及各项赛事的比分直播、球队资料库、球队数据统计分析、历史盘口赔率指数对比、足球社区新闻前瞻；更有刺激好玩得游戏竞猜，玩欧洲杯足球竞彩，赢取丰厚豪礼。  【球探体育比分】功能特色：<b
C10144491	牛股王股票	牛股王股票:【免费找牛股】 @功能亮点@ 【炒股上手快】稳健股票投资组合参考，精准把握股票交易机会； 【云端帮盯盘】云端智能股票盯盘，实时提醒个股票异动； 【炒股牛人多】股票收益综合排行榜，大数据挖掘靠谱牛人； 【股票行情全】A股、港股、美股、新三板实时行情数据； 【股票易交流】股票投资交流，对话炒股牛人0距离； 【炒股能赚钱】
C19520	美人相机	美人相机:超过三亿用户都在使用，是国内第yi款自拍美颜相机！ ＝＝产品功能＝＝ 【美人趣玩】 艺术马赛克：新笔触画风，照片品味一秒进阶！ 指尖魔法：手指化身仙女棒，点这点那变漂亮 萌萌大头：普通照片秒变有声音的大头贴 【美人拍照】 实时滤镜：11款滤镜，任意搭配你的心情 手动调光：轻滑屏幕，随心调节zui柔美的自拍光线<
C10508920	巴啦啦小魔仙3D	巴啦啦小魔仙3D是一款官方授权的跑酷类游戏。画面精美、简单有趣，影视动画作品中熟悉的人物将伴随你一同探寻神奇的魔法世界。玩家通过奔跑、跳跃、滑行、转弯，享受惊险跑酷乐趣的同时，更可使用绚丽的魔法技能打败黑魔仙。游戏内设丰富的魔仙角色、百变的造型装饰、贴心的道具装备，助你完成任务成就，挑战高分。 魔仙女王以爱、友情和勇气的名义赐予你力量。小魔仙们，快快奔
C42143	LINE camera	贵金属360，由“华投金融研究所”专为贵金属投资者量身打造，是国内顶尖的现货白银、现货黄金、纸白银、纸黄金、外汇等投资理财必备软件。本软件功能强大，内含各大交易平台实时行情、全球市场资讯、ETF持仓量、财经日历、交易策略、专家直播大厅实时喊单等功能。 行情种类丰富： 全面涵盖新华大宗、国际黄金、上海黄金、纸黄金、天通银、粤贵银、汇丰贵金属等行情。
C10460684	有书共读	你有多久没读完一本书了？  你是否列了一个长长的书单，却迟迟没有行动？你是否觉得读书太枯燥乏味，难以坚持下去？ 加入有书共读，组队对抗惰性，把读书的想法落实为具体的行动。每周共读一本书，一年阅读52本图书。每天成长一点，成为期待的自己。  “有书共读”是一个领读平台，旨在帮助有强烈阅读愿望但又不知道读什么书、不能坚持阅读、阅读效
C10269062	MONO	这个世界上合理又无聊的事情够多了，欢迎你来MONO  MONO是一个致力于「抗击无聊」的高质量文化社区，汇集了全网最尖锐、前卫的内容生产者，以及数百万敢于和无聊作对的年轻人。  你会因为这些而喜欢MONO： · 每日两次内容精选「MONO早午茶」，内容覆盖不同文化领域 · 海量精编内容库，随刷随有，根本停不下来 · 
C43525	一笔成画	《一笔成画（One Touch Drawing）》是一款优秀的益智类小游戏来，游戏的规则十分简单，就是要求玩家用一笔完成关卡中图形所有线条的绘制，注意不能重复绘制线条，所以相当考验玩家的眼力和判断力。 游戏特点：  1.游戏规则简单  2.笔一次不脱手把完整图形画出可以了  3.经过一次的线不可以重复经过
C10149224	孕育管家	孕育管家:● 2000万怀孕妈妈的选择，手拉手绕地球X圈。 ● 强大实用的怀孕育儿工具:困扰怀孕妈妈的胎动、孕期禁忌、产检、身体变化、医院花销、宝宝发育、喂养、护理、早教等问题，这里都有详尽答案。 ● 不断更新中，100人以上母婴专家团队专门为怀孕、育儿的妈妈打造。 主要功能: 【3D发育图】每天一张宝宝发育3D图，随时掌握宝宝发育动态。<br
C10384427	抢微信红包	支持抢QQ、热聊、口令、个性的四大流行红包的抢红包软件，而且是一款易学、方便、快捷的自动抢红包软件，无论是亮屏或者待机，只要发现有红包，软件就会自动秒抢红包，自动拆，自动存入你的钱包里，从而解放你的双手，解除你被老板发现的烦恼。让你会每天都有惊喜，每天都有红包收！  关键字:  抢红包 抢QQ红包 QQ红包 微信红包 微信抢红包 抢微信红包<br
C10499631	眼蜜	长时间使用电子产品，屏幕产生短波蓝光，数码视觉疲劳诱发近视！ “眼蜜”和你一同打响全民护眼保卫战！从此和眼药水说Byebye！  【特色功能】 1. 蓝光过滤一键开启 蓝光过滤功能包括夜间和阅读模式，按照个人喜好调节。 深夜阅读舒适度瞬间提升！ 妈妈再也不用担心蓝光给孩子带来的近视危害！ 2. 用眼行为全面分析
C10418429	一元得宝	一元得宝把每件奖品平分成若干“等份”出售，每份1元，当一件奖品所有“等份”售出后，将根据老时时彩的开奖数据并配合透明、固定的计算规则计算出一名幸运者的得宝号码，该幸运者即可获得此奖品。幸运者，可以用少量的价钱获得高价值的商品。 一元得宝采用第三方数据，投入巨资，打力求打造行业内透明公开的众筹购物APP。 一元得宝，真诚你看得见！ 幸福就在指
C10372959	快读全本小说	【应用简介】： 快读全本小说是一款手机必备小说阅读器，搜索全网海量小说任你看，汇聚起点、神马、红袖、看书、3G、中文在线、追书神器、宜搜小说、掌阅、起点、纵横、传世、潇湘等各大小说资源，分类精细，涵盖穿越言情、玄幻奇幻、总裁豪门、现代都市、武侠修真各大类型，热门小说排行榜单想看就看！  【特色功能】：   【优质阅读体验】流畅阅读效果
C6114715	豆丁书房	豆丁书房是基于豆丁网的一款移动阅读应用，不仅拥有2亿份学习文档，资料，更不断添加更多免费小说，不仅适合上班族工作，学生党学习的资料查询，更适合放松休闲，如果看书是一种负担，也可以使用豆丁书房的听书功能解放你的双眼，让“看书”更享受。支持本地txt的小说阅读器。                                                  
C10528794	记账工具	记账工具:随时随地查看您的每一笔消费详细记录，做到掌中有记，心中有数 【功能亮点】 1、实时查询预算资产变化情况，快速检测超支和各类消费情况，让您月月有结余，脱离月光族 2、页面简洁，风格美化，操作简单，账单随手记，省心又省力 3、可供查询现金、储蓄卡、信用卡、交通卡和支付宝等资金账户收支交易流水 4、每月支出明细图表，收入明细图表和收支
C10509880	嗖嗖抢客	嗖嗖抢客”是“嗖嗖身边”所对应的服务端，是给“嗖嗖身边”用户提供优质服务不可缺少的一部分；是建立用户和商家之间的桥梁；用户通过“嗖嗖身边”发送需求订单，“嗖嗖抢客”进行抢单并通过电话进行详细沟通，完成用户需求。1.	一键抢单：随时随地响应，方便又快捷；2.	即时通话：抢单后马上致电，需求沟通更便捷；3.	全程跟踪：订单位置实时记录，全程导航；4.	业务报表：
C10323737	微众银行	微众银行:由腾讯牵头发起设立的银行，国内首家互联网银行，旨在为普罗大众提供杰出的投由腾讯牵头发起设立的银行，国内首家互联网银行，旨在为普罗大众提供杰出的投资理财、便捷资金调度等新型金融服务。 【新人理财通】操作简便  助力新人理财，轻松成为您的储钱罐 【安全有保障】正规银行牌照，保障转入资金安全，存保机制让资金安全无忧 【提现效率高】随取随到，实时到
C10523435	信用管家	信用管家:一款权威的征信查询神器，快速查询个人及企业征信报告 基础功能： 【征信查询】直链中国人民银行征信中心，随时随地查看个人及企业征信报告，查询结果权威可靠 【多种查询】查询信用卡记录、贷 款记录、公共记录和查询记录等全部信息 【提升信用】在线解读用户征信报告，指导用户消除信用卡逾期，提升个人信用小窍门，解答征信贷 款疑惑 【资讯攻略
C10156501	博雅四川麻将	博雅四川麻将:2015风靡全国的麻将——华丽的中国风，画面精美，好友互动，百万玩家零等待开局！ 【核心玩法】 1.含“定缺”、换三张“的血战到底、血流成河、两房牌打法。 2.单机、包厢、淘汰赛、定时赛。  【手机平板】 1.百元话费奖励、苹果手机平板实物兑换，应有尽有！ 2.金币登陆、破产、活动赠送多多，赶紧喊来友谊的小伙伴~<b
C10516235	理财记账	理财记账:专注记账理财，认真记录财富生活，消费监控，快速发现收支改善点 -------------------功能特色-----------------  分类清晰：收支类目实用详细，随手记账更容易 周期入账：水电煤、房产贷等规律账单定期入账 信用保镖：智能提醒，不再苦记还款日，信用卡轻松还款，用卡放心 预算监控：可是预算，轻松理财，财务
C6014853	顺丰速运	顺丰速运移动客户端是顺丰速运基于Android操作系统开发的个人快件管理软件，向客户提供自助下单、查件、订单管理等一站式掌上便捷快件服务。主要功能•     下单寄件：自动保存寄件人和收件人地址，常用地址寄件，一键选择。•     寄件传情：下单可上传留言或者托寄物图片，宝贝详情提前看•     语音输入：打字太累？可语音输入查单或语音输入地址，省心省力• 
